Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
LUCK,LUCKY CEMENT LTD,378.97,PKR,381.25,PKR,376.51,PKR,378.4,PKR,1139433,0.6704267319357193
MACFL,MACPAC FILMS LTD,30.5,PKR,33.48,PKR,30.01,PKR,33.48,PKR,2940395,9.98685939553218
MACTER,MACTER INTERNATIONAL LTD,384.98,PKR,384.98,PKR,381.25,PKR,381.69,PKR,3541,-0.3134059390425419
MARI,MARI PETROLEUM COMPANY LTD,670.01,PKR,672,PKR,647,PKR,649.35,PKR,4417944,-2.507319270325041
MCB,MCB BANK LTD,366,PKR,371.89,PKR,365.1,PKR,366.75,PKR,836011,0.8635626082890973
MCBIM,MCB INVESTMENT MANAGEMENT LIMITED ,140.5,PKR,140.5,PKR,136,PKR,136.41,PKR,12866,-3.2072660185907966
MDTL,MEDIA TIMES LTD,3.22,PKR,3.36,PKR,3.2,PKR,3.22,PKR,674511,-1.2269938650306624
MEBL,MEEZAN BANK LTD,378,PKR,382.99,PKR,378,PKR,382.17,PKR,993638,1.1111993015318644
MEHT,MAHMOOD TEXTILE MILLS LTD,356,PKR,359.99,PKR,350.05,PKR,358.78,PKR,2990,1.0221033366183292
MERIT,MERIT PACKAGING LTD,11.15,PKR,11.38,PKR,10.96,PKR,11.04,PKR,442512,0.3636363636363559
MFFL,MITCHELL'S FRUIT FARMS LTD,210,PKR,213.95,PKR,205,PKR,207.75,PKR,63882,-0.36926913485517465
MFL,MATCO FOODS LTD,55.08,PKR,55.5,PKR,54.26,PKR,54.76,PKR,59959,0.5693296602387422
MIRKS,MIRPURKHAS SUGAR MILLS LTD,38,PKR,38.9,PKR,37.01,PKR,37.26,PKR,527119,-0.24096385542169588
MLCF,MAPLE LEAF CEMENT FACTORY LTD,84.65,PKR,86.5,PKR,84.1,PKR,85.66,PKR,8204992,1.276897611728539
MQTM,MAQBOOL TEXTILE MILLS LTD,43,PKR,43,PKR,40,PKR,40.42,PKR,6638,0.42236024844720915
MRNS,MEHRAN SUGAR MILLS LTD,69.01,PKR,70.93,PKR,69,PKR,69.5,PKR,7834,1.208679190330564
MSCL,METROPOLITAN STEEL CORP LTD,13.6,PKR,13.74,PKR,13.07,PKR,13.42,PKR,37253,-1.1053795136330167
MSOT,MASOOD TEXTILE MILLS LTD,70.4,PKR,70.4,PKR,64,PKR,67.67,PKR,9677,-1.1539585159216947
MTL,MILLAT TRACTORS LTD,562.47,PKR,566.66,PKR,558,PKR,561.06,PKR,118079,0.15351660121383431
MUGHAL,MUGHAL IRON & STEEL INDUSTRIES LTD,64,PKR,65.5,PKR,64,PKR,64.28,PKR,2179358,0.7049976500078378
MUGHALC,MUGHAL IRON & STEEL INDUSTRIES LTD,37.5,PKR,39,PKR,37.5,PKR,37.7,PKR,2024,-0.7894736842105189
MUREB,MURREE BREWERY LTD,910.02,PKR,974,PKR,895,PKR,953.55,PKR,18264,2.5554157390378465
MWMP,MANDVIWALA MAUSER PLASTIC INDUSTRIES LTD (defaulter),43.9,PKR,46.7,PKR,41,PKR,46.7,PKR,104804,10.01177856301531
NAGC,NAGINA COTTON MILLS LTD,77.5,PKR,77.5,PKR,77.49,PKR,73,PKR,2,0
NATF,NATIONAL FOODS LTD,360,PKR,391.77,PKR,359.9,PKR,386.37,PKR,3459844,8.485188824933324
NBP,NATIONAL BANK OF PAKISTAN,140.6,PKR,143.8,PKR,140.6,PKR,141.77,PKR,7813600,0.8464931000142251
NCL,NISHAT (CHUNIAN) LTD,49.05,PKR,50.27,PKR,49.05,PKR,49.53,PKR,141445,-0.6618531889289978
NCML,NAZIR COTTON MILLS LTD,14.9,PKR,14.9,PKR,12.81,PKR,13.57,PKR,38286,-1.7378711078928326
NCPL,NISHAT CHUNIAN POWER LTD,26.25,PKR,26.86,PKR,25.9,PKR,25.94,PKR,239296,-0.9545628102329133
NESTLE,NESTLE PAKISTAN LTD,8900,PKR,8994.75,PKR,8700.01,PKR,8762.79,PKR,267,-1.0006371902170932
NETSOL,NETSOL TECHNOLOGIES LTD,143.25,PKR,145.24,PKR,142.05,PKR,143,PKR,1575648,0.7042253521126761
NEXT,NEXT CAPITAL LTD,9.72,PKR,9.72,PKR,9.37,PKR,9.6,PKR,1169,2.893890675241153
NICL,NIMIR INDUSTRIAL CHEMICALS LTD,175,PKR,177.48,PKR,173.81,PKR,175,PKR,40556,-0.011427265455382373
NML,NISHAT MILLS LTD,148,PKR,148.8,PKR,144.54,PKR,145.4,PKR,861535,-1.637126234609652
NONS,NOON SUGAR MILLS LTD,87,PKR,87,PKR,87,PKR,87,PKR,380,2.136651796196282
NPL,NISHAT POWER LTD,37.49,PKR,37.51,PKR,37,PKR,37.24,PKR,176741,0.43149946062568423
NRL,NATIONAL REFINERY LTD,265.98,PKR,269,PKR,253.01,PKR,254.94,PKR,3467634,-4.017168028312193
NRSL,NIMIR RESINS LTD,32.11,PKR,33,PKR,31.7,PKR,32.12,PKR,798469,-0.03112356053534116
NSRM,THE NATIONAL SILK & RAYON MILLS LTD,91.51,PKR,103.5,PKR,91.51,PKR,99.43,PKR,93,0
OBOY,OILBOY ENERGY LIMITED,9.11,PKR,9.79,PKR,9.11,PKR,9.18,PKR,409579,1.436464088397779
OCTOPUS,OCTOPUS DIGITAL LIMITED ,53.33,PKR,53.45,PKR,52.5,PKR,52.66,PKR,309251,0.018993352326681884
OGDC,OIL & GAS DEVELOPMENT CO LTD,278.5,PKR,279.35,PKR,269.4,PKR,271.54,PKR,15701553,-2.0029593272943647
OLPL,OLP FINANCIAL SERVICES PAKISTAN LIMITED.,43.98,PKR,44,PKR,43,PKR,43.2,PKR,8847,-0.391976020290511
OLPM,OLP MODARABA ,20.85,PKR,20.85,PKR,20.2,PKR,20.5,PKR,21950,-0.7744433688286552
OML,OLYMPIA MILLS LTD,39,PKR,46,PKR,39,PKR,42.07,PKR,2103,-1.0350505763349747
ORM,ORIENT RENTAL MODARABA,11.2,PKR,11.2,PKR,10.9,PKR,10.95,PKR,28635,-2.232142857142857
OTSU,OTSUKA PAKISTAN LTD,304,PKR,304,PKR,291,PKR,292.09,PKR,59325,0.5196503544634837
PABC,PAKISTAN ALUMINIUM BEVERAGE CANS LIMITED,159.8,PKR,159.8,PKR,155.02,PKR,156.77,PKR,61818,-0.8224204466375549
PACE,PACE (PAKISTAN) LTD,5.95,PKR,5.96,PKR,5.81,PKR,5.87,PKR,2821726,-1.178451178451183
PAEL,PAK ELEKTRON LTD,42,PKR,42.8,PKR,41.9,PKR,42.11,PKR,3287528,0.3814064362336033
PAKD,PAK DATACOM LIMITED,214.99,PKR,214.99,PKR,209.02,PKR,210.22,PKR,23785,-1.0496587432336972
PAKL,PAK LEATHER CRAFTS LTD,34.98,PKR,34.98,PKR,34.98,PKR,32.44,PKR,102,0
PAKOXY,PAKISTAN OXYGEN LTD,238.62,PKR,245,PKR,238.61,PKR,240.19,PKR,15468,0.6621683919366262
PAKRI,PAKISTAN REINSURANCE CO,14.85,PKR,14.85,PKR,14.63,PKR,14.67,PKR,253993,-0.4073319755600848
PAKT,PAKISTAN TOBACCO CO LTD,1395,PKR,1399,PKR,1377,PKR,1384.12,PKR,103266,-0.2903144472859705
PASL,PERVEZ AHMED CONSULTANCY SERVICES LTD,2.63,PKR,2.74,PKR,2.61,PKR,2.64,PKR,2423808,0.3802281368821381
PASM,PARAMOUNT SPINNING MILLS LTD (defaulter),11.31,PKR,11.31,PKR,9.51,PKR,9.82,PKR,953025,-4.474708171206217
PCAL,PAKISTAN CABLES LTD,171.2,PKR,176.98,PKR,171.2,PKR,175,PKR,18465,-0.08564087924636352
PECO,PAKISTAN ENGINEERING CO LTD,671.02,PKR,695,PKR,671.02,PKR,677.95,PKR,2711,2.7212533523235254
PGLC,PAK-GULF LEASING COMPANY,24.08,PKR,24.08,PKR,24.08,PKR,24.08,PKR,121546,10.004568296025571
PIAHCLA,PIA HOLDING COMPANY LIMITED,20.43,PKR,20.6,PKR,20.31,PKR,20.37,PKR,916789,-0.3424657534246589
PIAHCLB,PIA HOLDING COMPANY LIMITED,29000,PKR,29799.9,PKR,28500,PKR,29000,PKR,70,0.5438032947164181
PIBTL,PAKISTAN INTERNATIONAL BULK TERMINAL LTD,10.4,PKR,10.79,PKR,10.32,PKR,10.39,PKR,25819573,-0.47892720306512393
PICT,PAKISTAN INTERNATIONAL CONTAINER TERMINAL LTD,43.49,PKR,44.45,PKR,43.01,PKR,43.17,PKR,86593,-1.4383561643835514
PIL,PICIC INSURANCE LIMITED,6.25,PKR,6.36,PKR,5.9,PKR,6.02,PKR,3183488,1.3468013468013331
PIM,POPULAR ISLAMIC MODARABA,16.65,PKR,19.38,PKR,16.65,PKR,18.12,PKR,1609,2.7793533749291095
PINL,PREMIER INSURANCE CO OF PAKISTAN LTD,8.5,PKR,8.56,PKR,8.3,PKR,8.45,PKR,82653,2.5485436893203772
PIOC,PIONEER CEMENT LTD,242.49,PKR,251.98,PKR,236.06,PKR,249.19,PKR,596232,5.56214521731763
PKGI,PAKISTAN GENERAL INSURANCE CO LTD,11.49,PKR,11.49,PKR,10.02,PKR,10.74,PKR,19602,-0.6475485661424633
PKGP,PAKGEN POWER LTD,139.15,PKR,140,PKR,136.11,PKR,136.78,PKR,2456,-1.6890677783368033
